,index,PID,priceperarea,SalePrice,nn5meansaleprice,nn5medsaleprice
1416,1444,902400110,131.65188470066522,475000,131380.0,122000.0
1417,1445,902401010,105.22052205220524,116900,212800.0,160000.0
1418,1446,902401030,94.05940594059406,152000,114700.0,119000.0
1419,1447,902401090,74.9198717948718,93500,142480.0,152000.0
1420,1448,902402010,121.11650485436891,149700,142300.0,120000.0
1421,1449,902402130,92.07630227439472,125500,131150.0,140750.0
1422,1450,902402150,83.17025440313111,85000,141080.0,125500.0
1423,1451,903206120,101.30560928433269,209500,155000.0,153000.0
1424,1452,903206160,110.83743842364531,202500,198800.0,209500.0
1425,1453,903206170,128.44036697247705,210000,184700.0,202500.0
1426,1454,902402250,53.493449781659386,122500,147340.0,149700.0
1427,1455,902402260,50.644567219152854,55000,167840.0,149700.0
1428,1456,902403070,95.74829931972788,140750,128100.0,131500.0
1429,1457,902404010,98.46055163566388,153500,130480.0,122000.0
1430,1458,902405070,73.74749498997996,184000,126980.0,124900.0
1431,1459,902405100,66.82718031032638,124900,139900.0,152000.0
1432,1460,902405120,80.4054054054054,119000,141080.0,152000.0
1433,1461,902406020,111.78861788617886,110000,113100.0,110000.0
1434,1462,902406030,130.20833333333334,125000,110100.0,110000.0
1435,1463,902406070,96.31821170282707,146500,138250.0,131500.0
1436,1464,902406090,73.25905292479109,131500,129550.0,125500.0
1437,1465,902408080,62.451057165231006,159500,131880.0,124900.0
1438,1466,902427040,69.71153846153847,87000,107400.0,110000.0
1439,1467,902427045,109.97732426303855,97000,105400.0,110000.0
1440,1468,902427140,107.95454545454544,104500,103900.0,110000.0
1441,1469,902427150,105.67246111619396,115500,101700.0,104500.0
1442,1470,902427180,79.5947901591896,110000,102800.0,104500.0
1443,1471,902456015,63.235294117647065,64500,101700.0,81000.0
1444,1472,903200080,141.81472081218274,223500,149300.0,138000.0
1445,1473,903201020,104.05027932960894,149000,169400.0,144000.0
1446,1474,903201030,120.73490813648294,138000,166400.0,149000.0
1447,1475,903201080,132.42894056847544,205000,158200.0,144000.0
1448,1476,903201090,128.7735849056604,136500,171900.0,149000.0
1449,1477,903202120,88.90298034242231,140200,128100.0,137000.0
1450,1478,903202170,82.82950423216445,137000,124040.0,121000.0
1451,1479,903204030,89.37282229965156,128250,127380.0,128500.0
1452,1480,903204040,79.71464019851115,128500,111280.0,106900.0
1453,1481,903204095,85.02673796791444,79500,121080.0,124000.0
1454,1482,903205040,127.10084033613444,121000,127240.0,137000.0
1455,1483,903205085,123.39331619537278,144000,147940.0,137000.0
1456,1484,903206070,88.03222094361334,153000,166300.0,180500.0
1457,1485,903225040,105.96546310832024,135000,125080.0,128000.0
1458,1486,903225050,139.66836734693877,109500,130180.0,134000.0
1459,1487,903225090,95.5528846153846,159000,105180.0,106900.0
1460,1488,903225140,102.4793388429752,124000,112180.0,106900.0
1461,1489,903225150,113.72549019607844,87000,119580.0,124000.0
1462,1490,903225160,82.86821705426357,106900,115600.0,124000.0
1463,1491,903232100,92.3913043478261,131750,125360.0,127500.0
1464,1492,903226060,98.6244019138756,164900,128100.0,128000.0
1465,1493,903226130,96.67673716012085,128000,126480.0,134000.0
1466,1494,903226150,125.39515279241309,119000,128280.0,134000.0
1467,1495,903226160,118.37455830388693,134000,125280.0,128000.0
1468,1496,903226170,114.71088435374149,134900,125100.0,128000.0
1469,1497,903227020,107.02341137123744,128000,127180.0,128000.0
1470,1498,903227070,86.79525222551929,117000,127880.0,128000.0
1471,1499,903227080,103.62694300518135,120000,134880.0,132000.0
1472,1500,903227090,93.83852691218132,132500,132380.0,128000.0
1473,1501,903227140,103.8961038961039,128000,135480.0,132000.0
1474,1502,903227150,90.84652443220922,132000,134680.0,128000.0
1475,1503,903228040,104.87641950567804,157000,112200.0,113000.0
1476,1504,903228060,78.2414307004471,105000,122600.0,119000.0
1477,1505,903228070,81.43607705779334,93000,125000.0,119000.0
1478,1506,903228080,107.55336617405581,131000,117400.0,113000.0
1479,1507,903228090,111.54985192497531,113000,121000.0,119000.0
1480,1508,903228120,131.63716814159292,119000,125780.0,128000.0
1481,1509,903228150,98.79943502824858,139900,126800.0,119000.0
1482,1510,903229040,107.24508050089445,119900,128000.0,132000.0
1483,1511,903230100,76.86395080707149,100000,113800.0,115000.0
1484,1512,903230110,94.57236842105264,115000,110800.0,115000.0
1485,1513,903230120,88.16964285714286,79000,118000.0,115000.0
1486,1514,903231010,91.94282001299544,141500,100360.0,113000.0
1487,1515,903231030,84.55181182453909,133000,102060.0,113000.0
1488,1516,903231050,127.82805429864253,113000,114580.0,123900.0
1489,1517,903231060,75.0,60000,125180.0,123900.0
1490,1518,903231070,97.3639455782313,114500,114280.0,123900.0
1491,1519,903231080,108.27464788732394,123000,104880.0,105000.0
1492,1520,903231090,89.42512420156139,126000,104280.0,105000.0
1493,1521,903231130,120.0,105000,109300.0,123000.0
1494,1522,903231180,99.84871406959152,132000,107400.0,115000.0
1495,1523,903231190,85.56547619047619,115000,109800.0,115000.0
1496,1524,903232030,100.61881188118812,81300,125600.0,132500.0
1497,1525,903232060,115.57788944723616,115000,104260.0,110000.0
1498,1526,903232090,103.56007628734902,162900,119130.0,127500.0
1499,1527,903232170,88.26754385964912,80500,113380.0,123000.0
1500,1528,903232190,119.1346153846154,123900,104700.0,105000.0
1501,1529,903233030,103.43481654957064,132500,118760.0,115000.0
1502,1530,903233050,90.87904824851287,137500,131500.0,132500.0
1503,1531,903233080,74.6640119462419,150000,134780.0,132000.0
1504,1532,903233100,94.54314720812181,149000,134980.0,132000.0
1505,1533,903233120,90.10416666666669,138400,137100.0,132000.0
1506,1534,903233140,154.56674473067915,132000,137510.0,131750.0
1507,1535,903400220,100.51546391752579,214500,187600.0,207000.0
1508,1536,903401020,101.0989010989011,184000,154115.0,153575.0
1509,1537,903233180,93.26993416239941,127500,145130.0,149000.0
1510,1538,903233220,83.08157099697884,110000,123260.0,132500.0
1511,1539,903234030,100.18132366273798,110500,128900.0,132500.0
1512,1540,903234050,102.52808988764043,109500,129100.0,132500.0
1513,1541,903234090,64.93165089379599,123500,108500.0,109500.0
1514,1542,903234160,103.44827586206895,102000,112800.0,115000.0
1515,1543,903234220,94.81668773704172,150000,128000.0,132500.0
1516,1544,903235010,93.97944199706316,128000,104700.0,105000.0
1517,1545,903235020,144.48051948051952,89000,112500.0,123000.0
1518,1546,903235100,131.73076923076923,68500,110200.0,115000.0
1519,1547,903236010,98.83268482490273,127000,139380.0,138400.0
1520,1548,903236040,118.00373134328358,126500,107900.0,109500.0
1521,1549,903236130,88.33922261484098,200000,115460.0,122250.0
1522,1550,903236200,107.82442748091604,113000,138730.0,132000.0
1523,1551,903400030,133.57843137254903,109000,160400.0,153000.0
1524,1552,903400040,98.95833333333331,180500,146100.0,130000.0
1525,1553,903400180,112.012987012987,207000,183200.0,202500.0
1526,1554,903401030,94.6969696969697,162500,140315.0,145000.0
1527,1555,903401050,96.34551495016613,145000,147715.0,162500.0
1528,1556,903401070,119.91279069767442,165000,143715.0,153575.0
1529,1557,903456060,84.49396471680595,91000,127361.8,126000.0
1530,1560,903457040,73.8532110091743,161000,111900.0,119500.0
1531,1561,903425110,81.87134502923976,140000,156980.0,159900.0
1532,1562,903425190,88.49557522123894,220000,109000.0,122000.0
1533,1563,903425245,82.96186230807331,167500,143215.0,153575.0
1534,1564,903425270,68.38905775075987,90000,158715.0,162500.0
1535,1565,903425280,110.01074498567336,153575,146000.0,162500.0
1536,1566,903425340,134.375,129000,153200.0,162500.0
1537,1567,903425420,155.1312649164678,130000,156200.0,153000.0
1538,1568,903426010,104.16666666666669,140000,100700.0,105000.0
1539,1569,903426160,80.64516129032258,160000,150580.0,155000.0
1540,1570,903426180,76.19775739041796,149500,152680.0,159900.0
1541,1571,903426200,102.5,159900,159880.0,155000.0
1542,1572,903427090,96.63865546218487,161000,143580.0,149500.0
1543,1573,903427120,87.66968325791855,155000,151580.0,159900.0
1544,1574,903429010,79.24176507147297,127500,150280.0,153900.0
1545,1575,903429080,84.88499452354874,155000,147760.0,149500.0
1546,1576,903429110,92.54115226337449,179900,149380.0,155000.0
1547,1577,903430080,92.1450151057402,122000,136900.0,140000.0
1548,1578,903430090,71.55963302752293,117000,124300.0,122000.0
1549,1579,903430130,75.75757575757575,52500,142500.0,125000.0
1550,1580,903450060,93.23432343234323,169500,125680.0,139400.0
1551,1582,903451090,77.20207253886011,149000,112580.0,127000.0
1552,1583,903451110,125.81227436823104,139400,126800.0,127000.0
1553,1584,903452025,122.20052083333331,93850,112200.0,120000.0
1554,1585,903452090,87.59398496240603,116500,93570.0,93850.0
1555,1587,903454010,93.72693726937271,127000,119380.0,120000.0
1556,1588,903454020,87.9120879120879,72000,113500.0,120000.0
1557,1589,903454060,50.366300366300365,55000,126900.0,141000.0
1558,1590,903454080,86.84593023255816,119500,125100.0,141000.0
1559,1591,903454090,102.54545454545456,141000,115900.0,119500.0
1560,1592,903454100,71.60995429151853,141000,109700.0,119500.0
1561,1593,903455030,91.74311926605505,120000,107370.0,116500.0
1562,1594,903455090,92.27941176470587,125500,121680.0,127500.0
1563,1595,903455140,122.59615384615385,127500,102180.0,109900.0
1564,1596,903457130,75.66539923954373,99500,125661.8,126000.0
1565,1597,903458020,90.9090909090909,101000,107480.0,119500.0
1566,1598,904100090,78.08433107756376,150000,181280.0,190000.0
1567,1600,904100140,101.70620058260508,244400,151400.0,137500.0
1568,1601,904100160,106.21557828481512,135000,169480.0,137500.0
1569,1602,904100170,79.87804878048779,131000,116950.0,134000.0
1570,1603,904100190,126.0653409090909,88750,120410.0,131000.0
1571,1604,904101070,64.97083603370058,200500,160180.0,137500.0
1572,1606,903458060,91.88963210702343,109900,98440.0,89500.0
1573,1607,903458110,63.655761024182084,89500,102520.0,109900.0
1574,1608,903458170,85.26490066225165,103000,113470.0,100000.0
1575,1609,903475020,151.5151515151515,125000,128000.0,122000.0
1576,1610,903475040,92.98118668596236,128500,127300.0,122000.0
1577,1611,903475060,64.58443620963472,122000,110600.0,117000.0
1578,1612,903475100,86.1948142957253,123000,110400.0,117000.0
1579,1613,903476030,77.26269315673291,140000,109300.0,117000.0
1580,1614,903476090,52.306866952789704,97500,117800.0,122000.0
1581,1615,903476100,103.57142857142857,87000,116300.0,122000.0
1582,1616,903481100,61.29092261904761,82375,112300.0,125500.0
1583,1617,903481120,81.03241296518607,135000,114275.0,125500.0
1584,1618,903484020,91.8992511912866,135000,101775.0,116000.0
1585,1619,903484080,33.69272237196765,50000,108280.0,116000.0
1586,1620,903484110,82.67997148966501,116000,97480.0,109900.0
1587,1621,904100030,96.69479606188469,137500,170680.0,150000.0
1588,1622,904100040,110.6523534269199,134000,171380.0,150000.0
1589,1623,904302260,71.83908045977013,100000,120080.0,108500.0
1590,1625,904300150,87.82679738562092,107500,151980.0,159900.0
1591,1626,904301060,149.16666666666666,179000,137680.0,125000.0
1592,1627,904301100,138.80208333333334,159900,126400.0,108500.0
1593,1628,904301375,67.47787610619469,61000,228400.0,185000.0
1594,1629,904301410,121.12403100775194,125000,226200.0,235000.0
1595,1630,904302010,84.63338533541342,108500,135180.0,157000.0
1596,1631,904302020,91.01251422070534,80000,140880.0,157000.0
1597,1632,904302030,146.3187325256291,157000,125480.0,108500.0
1598,1633,904350045,103.37323177366704,95000,131200.0,125000.0
1599,1634,904351200,75.67567567567569,103600,80500.0,67000.0
1600,1635,904351240,56.654676258992815,63000,98020.0,96000.0
1601,1636,905103030,143.70437956204378,157500,139600.0,131500.0
1602,1637,905103040,102.49554367201428,172500,136600.0,131500.0
1603,1638,904352190,68.39285714285714,114900,111000.0,108000.0
1604,1639,905100030,107.09117221418236,148000,149390.0,154500.0
1605,1640,905100060,130.13013013013014,130000,152990.0,154500.0
1606,1641,905100080,109.12534435261708,158450,146920.0,153600.0
1607,1642,905101070,114.82587064676615,115400,129880.0,135000.0
1608,1643,905101100,92.15686274509804,94000,134160.0,135000.0
1609,1644,905101200,115.1603498542274,118500,114676.6,124000.0
1610,1645,905101260,119.53551912568308,175000,139270.0,136500.0
1611,1646,905101300,74.23580786026201,136000,132500.0,131500.0
1612,1647,905101310,77.20588235294117,136500,132400.0,131500.0
1613,1648,905101330,69.44444444444444,90000,141700.0,136000.0
1614,1649,905101450,144.6629213483146,154500,148090.0,148000.0
1615,1650,905101490,123.9964317573595,139000,142580.0,148000.0
1616,1651,905102010,161.7647058823529,165000,145020.0,148000.0
1617,1652,905102060,126.56400384985564,131500,132900.0,123000.0
1618,1653,905102170,124.51923076923076,129500,148370.0,145000.0
1619,1654,905103060,87.28448275862068,121500,146800.0,149500.0
1620,1655,905103110,118.26923076923076,123000,152320.0,153600.0
1621,1656,905103130,144.3609022556391,153600,140900.0,132000.0
1622,1657,905103140,124.62121212121212,164500,137410.0,132000.0
1623,1658,905107320,114.64646464646464,158900,153430.0,153000.0
1624,1659,905107380,111.83597390493942,120000,156820.0,163000.0
1625,1660,905103180,141.32762312633832,132000,152210.0,154500.0
1626,1661,905104030,141.29244249726182,129000,133990.6,130000.0
1627,1662,905104090,139.82102908277406,125000,137000.0,130000.0
1628,1663,905104110,146.16935483870967,145000,133000.0,129000.0
1629,1664,905104180,145.413870246085,130000,190790.6,145000.0
1630,1665,905104210,137.06140350877192,125000,133260.0,134500.0
1631,1666,905104240,138.13364055299542,119900,132700.0,130000.0
1632,1667,905105010,134.56090651558074,142500,137850.0,137250.0
1633,1668,905105040,128.2051282051282,115000,143350.0,142500.0
1634,1669,905105070,145.28301886792454,154000,133250.0,129000.0
1635,1670,905105170,142.62990455991516,134500,131360.0,130000.0
1636,1671,905105190,144.60511679644046,130000,132260.0,134500.0
1637,1672,905105200,154.59641255605382,137900,130680.0,130000.0
1638,1673,905105260,132.98429319371726,127000,138250.0,137250.0
1639,1674,905106140,116.86390532544378,158000,142550.0,137250.0
1640,1675,905106150,144.29530201342286,129000,147450.0,154000.0
1641,1676,905106170,158.85416666666666,137250,142800.0,154000.0
1642,1677,905106210,136.3244176013805,158000,135550.0,137250.0
1643,1678,905107070,106.78571428571428,149500,147000.0,157500.0
1644,1679,905107110,116.71522214129645,160250,145260.0,143500.0
1645,1680,905107140,111.67315175097276,143500,151190.0,152000.0
1646,1681,905107220,113.16872427983542,165000,144100.0,142500.0
1647,1682,905107240,104.59035444509007,180000,152300.0,160500.0
1648,1683,905107250,113.19444444444444,163000,152680.0,153000.0
1649,1684,905107280,147.96905222437138,153000,162460.0,160500.0
1650,1685,905107300,154.3269230769231,160500,160960.0,158900.0
1651,1686,905107310,144.97098646034814,149900,155230.0,158900.0
1652,1687,905108090,79.56278596847991,156500,208380.0,157000.0
1653,1688,905108120,80.55413032324269,157000,208280.0,156500.0
1654,1689,905108170,134.99111900532858,152000,149490.0,149900.0
1655,1690,905108190,157.22610722610722,134900,150330.0,152000.0
1656,1691,905108220,159.30232558139534,137000,151190.0,152000.0
1657,1692,905109130,145.1327433628319,328000,174080.0,156500.0
1658,1693,905109170,182.0633850303439,270000,185680.0,156500.0
1659,1694,905200010,141.44736842105263,129000,138650.0,143900.0
1660,1695,905200160,79.52286282306163,80000,165300.0,165000.0
1661,1696,905200220,127.28937728937728,139000,134100.0,148000.0
1662,1697,905200260,93.01014656144308,165000,128900.0,139000.0
1663,1698,905200280,89.84375,172500,140800.0,155000.0
1664,1699,905200290,85.96783139212424,155000,175500.0,172500.0
1665,1700,905200350,130.05272407732863,148000,164800.0,164000.0
1666,1701,905200380,120.41284403669724,105000,168000.0,164000.0
1667,1702,905200490,151.04166666666666,145000,140270.0,129500.0
1668,1703,905200510,121.62052117263843,149350,139400.0,129500.0
1669,1704,905201020,150.9375,144900,126800.0,140000.0
1670,1705,905201030,112.43386243386244,85000,145980.0,144900.0
1671,1706,905201080,136.0,187000,169100.0,168000.0
1672,1707,905201090,116.91022964509395,168000,172900.0,172500.0
1673,1708,905201110,155.72390572390572,185000,169500.0,168000.0
1674,1709,905201120,119.3058568329718,165000,173500.0,172500.0
1675,1710,905202090,119.96251171508905,128000,186000.0,164000.0
1676,1711,905202190,151.91256830601094,278000,156000.0,148000.0
1677,1712,905202210,164.0,164000,178800.0,148000.0
1678,1713,905202230,187.6996805111821,235000,164600.0,148000.0
1679,1714,905351045,87.29411764705883,148400,126080.0,130000.0
1680,1715,905351089,134.00464756003095,173000,117160.0,110000.0
1681,1716,905225020,59.532780708364726,158000,148580.0,144900.0
1682,1717,905225040,87.44534665833855,140000,144800.0,150000.0
1683,1718,905225080,98.38216003498032,225000,157350.0,161500.0
1684,1719,905225090,79.67165620473202,165000,164300.0,150000.0
1685,1720,905226030,160.71428571428572,108000,138280.0,140000.0
1686,1721,905226050,79.09604519774011,112000,146430.0,152400.0
1687,1722,905226080,126.92012288786482,165250,135780.0,145000.0
1688,1723,905226110,84.253341080767,145000,163230.0,161500.0
1689,1724,905226130,115.47344110854506,150000,131000.0,137000.0
1690,1725,905226170,116.49659863945578,137000,145400.0,150000.0
1691,1726,905227050,112.88888888888887,152400,138350.0,145000.0
1692,1727,905228020,89.67935871743488,89500,116460.0,112000.0
1693,1728,905228050,96.8181818181818,63900,128180.0,145000.0
1694,1729,905229040,90.32438478747204,161500,162450.0,165000.0
1695,1730,905300010,160.49382716049382,130000,130680.0,130000.0
1696,1731,905300020,159.2920353982301,144000,127880.0,130000.0
1697,1732,905300080,159.39597315436242,142500,173500.0,144000.0
1698,1733,905301050,165.5701754385965,302000,141600.0,142500.0
1699,1734,905325030,170.60367454068242,260000,162200.0,146000.0
1700,1735,905427030,113.0174291938998,415000,168200.0,185000.0
1701,1736,905427050,110.5137395459976,185000,214200.0,235000.0
1702,1737,905475150,107.57839721254356,123500,142200.0,125000.0
1703,1738,905475160,114.78420569329658,125000,141900.0,123500.0
1704,1739,905475270,136.57407407407408,118000,130900.0,125000.0
1705,1745,905376090,163.0188679245283,216000,169200.0,146000.0
1706,1746,905377010,109.84540276647681,135000,113580.0,121500.0
1707,1747,905377020,79.75460122699387,130000,114580.0,121500.0
1708,1748,905377050,88.48631239935587,109900,113250.0,124000.0
1709,1749,905377130,95.81881533101046,82500,129460.0,130000.0
1710,1750,905378040,77.01863354037269,124000,115780.0,121500.0
1711,1751,905401020,105.28488852188272,255000,196420.0,190000.0
1712,1752,905401045,177.1826852531181,241500,192520.0,190000.0
1713,1753,905401060,153.9386650631389,256000,189620.0,190000.0
1714,1754,905401100,101.76754151044456,190000,202820.0,241500.0
1715,1755,905402060,80.55395268320831,139600,177100.0,177000.0
1716,1756,905402070,88.21402747650036,122000,161520.0,155000.0
1717,1757,905402090,130.43478260869566,177000,138120.0,139600.0
1718,1758,905402110,108.14814814814815,146000,145360.0,136900.0
1719,1760,905403150,141.68190127970752,155000,167920.0,146000.0
1720,1761,905425125,101.78117048346056,240000,243600.0,243000.0
1721,1762,905426010,112.60426320667284,243000,243000.0,240000.0
1722,1763,905426030,171.27799736495388,260000,239600.0,240000.0
1723,1764,905426100,112.05179282868528,225000,179200.0,144500.0
1724,1765,905426200,134.5437616387337,144500,128500.0,114000.0
1725,1766,905427010,116.973618715779,235000,240000.0,235000.0
1726,1767,905427070,111.48007590132828,235000,204200.0,185000.0
1727,1768,905427140,116.66666666666669,182000,132500.0,123500.0
1728,1769,905451050,90.72580645161291,135000,149360.0,146000.0
1729,1770,905451300,113.23392357875116,121500,153180.0,154000.0
1730,1771,905451320,112.76223776223776,129000,151680.0,154000.0
1731,1772,905451330,105.96421471172962,159900,145500.0,137000.0
1732,1773,905451390,94.71094710947108,154000,146680.0,137000.0
1733,1774,905451410,129.6121097445601,137000,150080.0,154000.0
1734,1780,905452140,73.80053908355795,136900,148980.0,146000.0
1735,1781,905452150,93.16345556246115,149900,146380.0,136900.0
1736,1782,905452160,109.21501706484642,128000,150760.0,146000.0
1737,1783,905453040,153.46534653465346,186000,137360.0,136900.0
1738,1784,905453080,204.26392572944297,308030,114300.0,125000.0
1739,1785,906200230,125.41163556531285,228500,157200.0,162000.0
1740,1786,906201021,152.6861451460886,162000,140200.0,125000.0
1741,1787,906201022,124.75728155339806,179900,212800.0,218000.0
1742,1788,906201023,100.31208203299153,225000,203780.0,209000.0
1743,1789,906201030,102.77136258660508,178000,202280.0,180000.0
1744,1790,906201050,116.96562032884904,156500,233920.0,225000.0
1745,1791,905475500,99.40828402366863,84000,111300.0,114000.0
1746,1792,905475510,87.82742681047766,114000,105300.0,93000.0
1747,1793,905475520,84.83563096500531,80000,112100.0,114000.0
1748,1796,905476225,125.24084778420038,130000,145106.0,114000.0
1749,1797,905476230,132.98379408960918,139500,143206.0,114000.0
1750,1798,905477010,82.74021352313167,93000,143406.0,114000.0
1751,1800,905478030,76.34032634032634,131000,115500.0,118000.0
1752,1801,905478140,93.14456035767513,125000,95900.0,96000.0
1753,1802,905478220,92.22972972972971,136500,105800.0,105000.0
1754,1803,905479110,107.38831615120273,125000,148506.0,118000.0
1755,1804,905480030,83.46581875993641,105000,111100.0,108000.0
1756,1805,905480090,70.48458149779735,96000,101700.0,105000.0
1757,1806,905480150,72.08029197080292,79000,94820.0,96000.0
1758,1807,905480160,62.84340659340659,91500,93000.0,95000.0
1759,1808,905480180,89.55223880597015,120000,87300.0,91500.0
1760,1809,905480210,71.52317880794702,108000,109600.0,105000.0
1761,1810,905480240,85.5085508550855,95000,112200.0,108000.0
1762,1811,906201120,188.41591067690158,270000,226420.0,180000.0
1763,1812,906201130,148.4990619136961,316600,217100.0,180000.0
1764,1813,906201200,110.25641025641028,301000,237076.0,262280.0
1765,1814,906202040,138.6748844375963,180000,244420.0,270000.0
1766,1815,906203120,123.81602914389799,271900,230700.0,228500.0
1767,1816,906203140,111.89468735307943,238000,237936.0,228500.0
1768,1817,906204140,115.28758829465187,228500,236756.0,238000.0
1769,1818,906204150,112.61485616144267,262280,227700.0,228500.0
1770,1819,906204180,81.67252833137944,209000,242580.0,238000.0
1771,1820,906204230,120.97669256381798,218000,222380.0,225000.0
1772,1821,906204280,92.3951670220327,260000,220760.0,218000.0
1773,1822,906223040,112.35955056179778,220000,227600.0,218000.0
1774,1823,906223060,120.0,213000,229000.0,220000.0
1775,1824,906223080,127.6742948376796,239900,229200.0,229000.0
1776,1825,906223090,121.0877373011801,236000,229980.0,229000.0
1777,1826,906223110,139.29889298892988,226500,231080.0,236000.0
1778,1827,906223140,102.27272727272728,225000,231380.0,236000.0
1779,1828,906223180,112.50654107796964,215000,231200.0,229000.0
1780,1829,906223210,118.56435643564356,239500,229280.0,229000.0
1781,1830,906223220,112.42022582228769,229000,231380.0,236000.0
1782,1831,906225180,155.90277777777774,224500,191990.6,147000.0
1783,1832,906225210,147.59036144578315,147000,251600.0,269500.0
1784,1833,906226060,64.98015873015873,131000,182590.6,147000.0
1785,1834,906226120,63.818303571428565,142953,232600.0,269500.0
1786,1835,906230010,96.69895945461069,269500,210690.6,224500.0
1787,1836,906230020,96.69895945461069,269500,190790.6,147000.0
1788,1837,906230030,96.69895945461069,269500,190790.6,147000.0
1789,1838,906340110,172.87543655413268,297000,317548.6,295493.0
1790,1839,906340120,181.2840490797546,295493,317850.0,297000.0
1791,1840,906340130,193.02325581395348,332000,310548.6,295493.0
1792,1841,906378100,144.83471074380162,245350,260080.0,239900.0
1793,1842,906378110,163.41961852861039,239900,237170.0,239000.0
1794,1843,906402060,167.27493917274936,275000,260200.0,277000.0
1795,1844,906380030,153.8699690402477,248500,217260.0,212000.0
1796,1845,906380040,149.30345245305875,246500,217660.0,212000.0
1797,1846,906380050,119.90950226244343,212000,234700.0,246500.0
1798,1847,906380060,148.2589771490751,272500,230650.0,239000.0
1799,1848,906380100,132.77777777777777,239000,229079.8,217000.0
1800,1849,906380120,159.3406593406593,203000,218159.8,217000.0
1801,1850,906380160,156.4516129032258,194000,194080.0,194500.0
1802,1851,906380170,159.01639344262296,194000,194080.0,194500.0
1803,1852,906380190,170.5298013245033,206000,197240.0,194500.0
1804,1853,906380210,155.03875968992247,200000,209340.0,206000.0
1805,1854,906380220,176.87400318979266,221800,210000.0,203000.0
1806,1855,906382020,140.36222509702458,217000,233479.8,239000.0
1807,1856,906382060,141.99933333333334,212999,222871.0,221800.0
1808,1857,906385010,162.23491027732462,198900,189080.0,194000.0
1809,1858,906385020,153.02782324058919,187000,191460.0,194000.0
1810,1859,906392070,157.87337662337663,194500,193980.0,194000.0
1811,1860,906392080,138.503937007874,175900,197700.0,194500.0
1812,1861,906392090,126.51950162513545,233555,231180.0,237000.0
1813,1862,906392100,149.94232987312571,260000,225891.0,233555.0
1814,1863,906392110,158.2109479305741,237000,230491.0,233555.0
1815,1864,906392120,185.47169811320754,294900,198486.4,181000.0
1816,1865,906392130,121.65963431786214,173000,222866.4,225000.0
1817,1866,906394020,106.4066852367688,191000,250091.0,237000.0
1818,1867,906394040,139.4052044609665,225000,212466.4,181000.0
1819,1868,906394050,134.2709284627093,176432,222180.0,225000.0
1820,1869,906394060,113.40852130325813,181000,221266.4,225000.0
1821,1870,906402070,134.33559650824444,277000,259800.0,275000.0
1822,1871,906402200,99.31719428926132,320000,241400.0,228000.0
1823,1872,906477110,147.33840304182507,155000,205300.0,187500.0
1824,1873,906403060,110.51788574479444,207000,273800.0,277000.0
1825,1874,906412010,208.69947275922672,475000,281948.6,295493.0
1826,1875,906420020,114.88250652741516,220000,248000.0,228000.0
1827,1876,906420130,108.7267525035765,228000,241000.0,225000.0
1828,1877,906424010,148.90800794176042,225000,201600.0,225000.0
1829,1878,906425045,95.84775086505189,138500,236100.0,269500.0
1830,1879,906426060,129.19776119402985,277000,249000.0,240000.0
1831,1880,906426090,120.10113780025284,190000,221800.0,233500.0
1832,1881,906426195,122.88786482334869,240000,194900.0,190000.0
1833,1882,906426210,132.74587833996588,233500,196200.0,190000.0
1834,1883,906475050,182.18623481781376,180000,200300.0,187500.0
1835,1884,906475070,87.01787394167452,185000,199300.0,187500.0
1836,1885,906475100,118.68533171028606,195000,197300.0,185000.0
1837,1886,906475110,89.84187829420219,187500,198800.0,185000.0
1838,1887,906475170,160.06884681583475,279000,199500.0,187500.0
1839,1888,906475200,182.648401826484,280000,199300.0,187500.0
1840,1889,906476030,118.48341232227487,200000,206700.0,195000.0
1841,1890,907125020,161.92560175054706,148000,144300.0,145000.0
1842,1891,907125040,136.49706457925637,139500,146600.0,148000.0
1843,1892,907125080,131.8181818181818,145000,144900.0,148000.0
1844,1893,907125090,164.7668393782383,159000,144200.0,145000.0
1845,1894,907125120,127.27272727272728,126000,150800.0,152000.0
1846,1895,907126010,146.15384615384616,152000,158000.0,155000.0
1847,1896,907126030,156.56565656565655,155000,157400.0,152000.0
1848,1897,907126050,144.44444444444446,143000,159800.0,155000.0
1849,1898,907130060,147.91666666666666,177500,179940.0,187000.0
1850,1899,907130100,131.2358276643991,231500,162890.0,161750.0
1851,1900,907130110,124.7498332221481,187000,171790.0,161750.0
1852,1901,907131060,133.79204892966362,175000,195000.0,207000.0
1853,1902,907131070,135.43859649122808,193000,196500.0,207000.0
1854,1903,907131090,127.63395544852501,212000,187600.0,193000.0
1855,1904,907131120,117.48329621380846,211000,187800.0,193000.0
1856,1905,907131190,141.4900888585099,207000,164000.0,155000.0
1857,1906,907135020,131.02820746132852,144000,147980.0,146000.0
1858,1907,907135040,132.17866909753874,145000,147780.0,146000.0
1859,1908,907135050,147.47474747474752,146000,142100.0,145000.0
1860,1909,907135080,134.82224247948952,147900,141720.0,145000.0
1861,1910,907135170,139.3939393939394,138000,143700.0,146000.0
1862,1911,907135180,124.84848484848484,123600,146580.0,146000.0
1863,1912,907135230,157.57575757575756,156000,145580.0,145000.0
1864,1913,907135260,146.46464646464648,145000,147780.0,146000.0
1865,1914,907175030,154.09836065573768,235000,207330.2,204750.0
1866,1915,907175060,145.24765729585008,217000,210930.2,204750.0
